user_id,signup_date,device_type,acquisition_channel,city_tier,age_group,signup_month,signup_period
2690,2024-04-03,iOS,YouTube,Tier-2,25-34,4,Post-Update
2691,2024-03-27,Android,Google Ads,Tier-1,45+,3,Post-Update
2692,2024-04-28,iOS,Organic,Tier-3,25-34,4,Post-Update
2693,2024-01-23,Android,YouTube,Tier-1,25-34,1,Pre-Update
2694,2024-01-12,Web,YouTube,Tier-2,25-34,1,Pre-Update
2695,2024-05-16,iOS,Instagram,Tier-1,35-44,5,Post-Update
2696,2024-04-16,iOS,Instagram,Tier-1,18-24,4,Post-Update
2697,2024-04-08,Web,Organic,Tier-3,25-34,4,Post-Update
2698,2024-04-11,iOS,Instagram,Tier-1,45+,4,Post-Update
2699,2024-06-03,Android,Organic,Tier-1,25-34,6,Post-Update
2700,2024-05-17,Web,Instagram,Tier-2,25-34,5,Post-Update
2701,2024-05-02,iOS,Instagram,Tier-1,18-24,5,Post-Update
2702,2024-05-03,Android,YouTube,Tier-2,18-24,5,Post-Update
2703,2024-01-20,iOS,Google Ads,Tier-2,18-24,1,Pre-Update
2704,2024-03-05,Android,Organic,Tier-3,18-24,3,Pre-Update
2705,2024-05-13,iOS,Organic,Tier-3,35-44,5,Post-Update
2706,2024-02-10,iOS,Organic,Tier-1,45+,2,Pre-Update
2707,2024-06-27,iOS,YouTube,Tier-2,25-34,6,Post-Update
2708,2024-03-14,iOS,Google Ads,Tier-3,45+,3,Pre-Update
2709,2024-05-29,Android,YouTube,Tier-1,18-24,5,Post-Update
2710,2024-06-04,iOS,Organic,Tier-2,25-34,6,Post-Update
2711,2024-06-14,Android,Instagram,Tier-2,45+,6,Post-Update
2712,2024-03-09,Web,Google Ads,Tier-2,18-24,3,Pre-Update
2713,2024-05-17,Android,Google Ads,Tier-3,18-24,5,Post-Update
2714,2024-05-07,Android,Instagram,Tier-3,18-24,5,Post-Update
2715,2024-02-02,iOS,Google Ads,Tier-1,25-34,2,Pre-Update
2716,2024-02-13,Android,Organic,Tier-2,45+,2,Pre-Update
2717,2024-03-06,Android,Organic,Tier-3,35-44,3,Pre-Update
2718,2024-06-21,Web,Instagram,Tier-1,45+,6,Post-Update
2719,2024-01-22,Android,Google Ads,Tier-3,18-24,1,Pre-Update
2720,2024-05-25,Web,Google Ads,Tier-1,25-34,5,Post-Update
2721,2024-03-24,iOS,YouTube,Tier-1,25-34,3,Post-Update
2722,2024-06-16,iOS,Instagram,Tier-2,18-24,6,Post-Update
2723,2024-01-14,iOS,Google Ads,Tier-3,18-24,1,Pre-Update
2724,2024-05-18,Web,Google Ads,Tier-1,25-34,5,Post-Update
2725,2024-06-06,iOS,Organic,Tier-3,35-44,6,Post-Update
2726,2024-06-08,Android,Google Ads,Tier-2,25-34,6,Post-Update
2727,2024-05-07,iOS,YouTube,Tier-1,18-24,5,Post-Update
2728,2024-05-17,Android,Organic,Tier-1,35-44,5,Post-Update
2729,2024-06-03,Web,Instagram,Tier-1,18-24,6,Post-Update
2730,2024-05-07,Android,YouTube,Tier-1,18-24,5,Post-Update
2731,2024-01-13,Android,Instagram,Tier-1,18-24,1,Pre-Update
2732,2024-02-05,Android,Google Ads,Tier-2,18-24,2,Pre-Update
2733,2024-04-24,iOS,Instagram,Tier-2,18-24,4,Post-Update
2734,2024-03-15,iOS,Google Ads,Tier-1,25-34,3,Post-Update
2735,2024-01-16,iOS,Google Ads,Tier-2,25-34,1,Pre-Update
2736,2024-05-05,iOS,YouTube,Tier-3,45+,5,Post-Update
2737,2024-01-26,Web,Organic,Tier-2,35-44,1,Pre-Update
2738,2024-06-12,iOS,YouTube,Tier-2,45+,6,Post-Update
2739,2024-03-24,Android,YouTube,Tier-3,25-34,3,Post-Update
2740,2024-04-26,Web,YouTube,Tier-2,18-24,4,Post-Update
2741,2024-04-11,Web,YouTube,Tier-1,25-34,4,Post-Update
2742,2024-05-24,Web,Google Ads,Tier-1,18-24,5,Post-Update
2743,2024-02-28,iOS,YouTube,Tier-3,25-34,2,Pre-Update
2744,2024-01-29,iOS,Google Ads,Tier-2,18-24,1,Pre-Update
2745,2024-06-26,Web,Google Ads,Tier-1,25-34,6,Post-Update
2746,2024-01-28,Android,Instagram,Tier-3,45+,1,Pre-Update
2747,2024-02-21,Web,YouTube,Tier-2,45+,2,Pre-Update
2748,2024-06-28,Web,Google Ads,Tier-3,18-24,6,Post-Update
2749,2024-01-10,Web,Instagram,Tier-3,35-44,1,Pre-Update
2750,2024-02-10,Android,Google Ads,Tier-3,35-44,2,Pre-Update
2751,2024-05-23,Web,Organic,Tier-2,25-34,5,Post-Update
2752,2024-01-26,Android,YouTube,Tier-1,18-24,1,Pre-Update
2753,2024-01-19,iOS,Google Ads,Tier-3,35-44,1,Pre-Update
2754,2024-05-10,iOS,Google Ads,Tier-1,35-44,5,Post-Update
2755,2024-04-07,Android,Instagram,Tier-2,45+,4,Post-Update
2756,2024-04-22,Web,YouTube,Tier-3,18-24,4,Post-Update
2757,2024-04-25,Web,Organic,Tier-1,45+,4,Post-Update
2758,2024-06-02,iOS,Instagram,Tier-1,45+,6,Post-Update
2759,2024-01-26,Android,Organic,Tier-2,45+,1,Pre-Update
2760,2024-05-16,Web,Google Ads,Tier-3,18-24,5,Post-Update
2761,2024-06-20,iOS,Google Ads,Tier-3,18-24,6,Post-Update
2762,2024-02-21,iOS,Google Ads,Tier-1,18-24,2,Pre-Update
2763,2024-05-11,Web,Google Ads,Tier-2,18-24,5,Post-Update
2764,2024-03-20,Web,Google Ads,Tier-2,18-24,3,Post-Update
2765,2024-02-09,iOS,Organic,Tier-2,18-24,2,Pre-Update
2766,2024-01-20,Web,Instagram,Tier-2,18-24,1,Pre-Update
2767,2024-02-21,Web,YouTube,Tier-2,18-24,2,Pre-Update
2768,2024-03-18,Web,Instagram,Tier-2,18-24,3,Post-Update
2769,2024-04-08,Android,Instagram,Tier-2,35-44,4,Post-Update
2770,2024-02-23,Web,Google Ads,Tier-1,35-44,2,Pre-Update
2771,2024-01-10,Android,YouTube,Tier-2,25-34,1,Pre-Update
2772,2024-05-19,Android,Google Ads,Tier-2,45+,5,Post-Update
2773,2024-02-09,Android,Organic,Tier-2,45+,2,Pre-Update
2774,2024-04-03,Android,Google Ads,Tier-1,25-34,4,Post-Update
2775,2024-03-01,iOS,YouTube,Tier-1,25-34,3,Pre-Update
2776,2024-04-14,iOS,Organic,Tier-3,25-34,4,Post-Update
2777,2024-05-07,iOS,YouTube,Tier-2,18-24,5,Post-Update
2778,2024-03-31,iOS,Organic,Tier-2,25-34,3,Post-Update
2779,2024-01-07,iOS,Instagram,Tier-3,25-34,1,Pre-Update
2780,2024-01-18,iOS,Instagram,Tier-2,18-24,1,Pre-Update
2781,2024-03-11,Web,Google Ads,Tier-3,18-24,3,Pre-Update
2782,2024-05-26,Android,Google Ads,Tier-2,45+,5,Post-Update
2783,2024-03-03,Android,YouTube,Tier-2,18-24,3,Pre-Update
2784,2024-05-10,Android,YouTube,Tier-3,18-24,5,Post-Update
2785,2024-05-26,Web,Organic,Tier-2,25-34,5,Post-Update
2786,2024-05-27,iOS,Organic,Tier-3,45+,5,Post-Update
2787,2024-02-24,iOS,Organic,Tier-2,25-34,2,Pre-Update
2788,2024-04-18,Android,Organic,Tier-3,25-34,4,Post-Update
2789,2024-02-13,Web,YouTube,Tier-1,18-24,2,Pre-Update
2790,2024-06-22,iOS,YouTube,Tier-1,18-24,6,Post-Update
2791,2024-03-05,Web,Organic,Tier-2,18-24,3,Pre-Update
2792,2024-03-12,iOS,YouTube,Tier-1,18-24,3,Pre-Update
2793,2024-03-26,iOS,Instagram,Tier-3,25-34,3,Post-Update
2794,2024-05-31,Web,YouTube,Tier-3,18-24,5,Post-Update
2795,2024-04-20,Android,YouTube,Tier-2,18-24,4,Post-Update
2796,2024-01-12,Android,Google Ads,Tier-2,45+,1,Pre-Update
2797,2024-03-28,Web,Google Ads,Tier-2,18-24,3,Post-Update
2798,2024-01-11,Android,Google Ads,Tier-1,35-44,1,Pre-Update
2799,2024-06-21,Android,Instagram,Tier-1,18-24,6,Post-Update
2800,2024-05-18,Android,Organic,Tier-2,18-24,5,Post-Update
2801,2024-01-02,Android,Instagram,Tier-2,45+,1,Pre-Update
2802,2024-05-12,Android,Google Ads,Tier-3,18-24,5,Post-Update
2803,2024-05-20,iOS,Organic,Tier-1,35-44,5,Post-Update
2804,2024-03-09,iOS,Google Ads,Tier-2,35-44,3,Pre-Update
2805,2024-06-29,Web,Instagram,Tier-1,25-34,6,Post-Update
2806,2024-02-25,iOS,Google Ads,Tier-3,18-24,2,Pre-Update
2807,2024-02-05,Android,Instagram,Tier-3,18-24,2,Pre-Update
2808,2024-03-21,Android,YouTube,Tier-2,45+,3,Post-Update
2809,2024-01-04,iOS,Instagram,Tier-1,25-34,1,Pre-Update
2810,2024-05-03,Android,Organic,Tier-3,18-24,5,Post-Update
2811,2024-03-15,Android,Organic,Tier-3,25-34,3,Post-Update
2812,2024-05-09,Web,Instagram,Tier-2,18-24,5,Post-Update
2813,2024-01-20,Android,Instagram,Tier-2,45+,1,Pre-Update
2814,2024-05-20,iOS,Google Ads,Tier-1,25-34,5,Post-Update
2815,2024-01-04,Web,Organic,Tier-1,45+,1,Pre-Update
2816,2024-06-26,iOS,Google Ads,Tier-1,18-24,6,Post-Update
2817,2024-05-21,Android,Instagram,Tier-3,18-24,5,Post-Update
2818,2024-05-02,iOS,Organic,Tier-2,45+,5,Post-Update
2819,2024-06-01,Web,YouTube,Tier-1,25-34,6,Post-Update
2820,2024-03-18,Web,Google Ads,Tier-3,25-34,3,Post-Update
2821,2024-05-14,iOS,Google Ads,Tier-3,18-24,5,Post-Update
2822,2024-05-05,Android,Instagram,Tier-1,18-24,5,Post-Update
2823,2024-05-10,Android,Google Ads,Tier-2,18-24,5,Post-Update
2824,2024-06-23,iOS,YouTube,Tier-2,25-34,6,Post-Update
2825,2024-06-15,Android,Google Ads,Tier-2,25-34,6,Post-Update
2826,2024-06-21,iOS,Organic,Tier-2,25-34,6,Post-Update
2827,2024-02-17,Android,Instagram,Tier-2,45+,2,Pre-Update
2828,2024-05-31,iOS,Google Ads,Tier-3,18-24,5,Post-Update
2829,2024-04-05,iOS,Google Ads,Tier-2,45+,4,Post-Update
2830,2024-01-18,iOS,Instagram,Tier-2,25-34,1,Pre-Update
2831,2024-05-10,Web,Google Ads,Tier-3,25-34,5,Post-Update
2832,2024-02-06,Android,Organic,Tier-1,45+,2,Pre-Update
2833,2024-04-08,iOS,YouTube,Tier-1,35-44,4,Post-Update
2834,2024-02-13,Web,Organic,Tier-3,18-24,2,Pre-Update
2835,2024-01-16,Android,Organic,Tier-3,45+,1,Pre-Update
2836,2024-02-27,iOS,Instagram,Tier-1,45+,2,Pre-Update
2837,2024-04-26,Web,Organic,Tier-2,45+,4,Post-Update
2838,2024-02-25,iOS,Google Ads,Tier-1,18-24,2,Pre-Update
2839,2024-01-28,Web,Organic,Tier-2,45+,1,Pre-Update
2840,2024-03-05,Web,Instagram,Tier-2,25-34,3,Pre-Update
2841,2024-06-08,Android,Instagram,Tier-1,45+,6,Post-Update
2842,2024-06-17,iOS,Instagram,Tier-2,18-24,6,Post-Update
2843,2024-01-15,iOS,Organic,Tier-3,25-34,1,Pre-Update
2844,2024-03-22,Web,Google Ads,Tier-2,35-44,3,Post-Update
2845,2024-01-06,iOS,Instagram,Tier-3,18-24,1,Pre-Update
2846,2024-06-28,Android,YouTube,Tier-3,25-34,6,Post-Update
2847,2024-03-13,Android,Organic,Tier-3,18-24,3,Pre-Update
2848,2024-01-19,iOS,Google Ads,Tier-2,35-44,1,Pre-Update
2849,2024-03-02,iOS,Instagram,Tier-2,45+,3,Pre-Update
2850,2024-05-20,Android,Google Ads,Tier-1,25-34,5,Post-Update
2851,2024-02-28,Android,Google Ads,Tier-1,35-44,2,Pre-Update
2852,2024-01-13,iOS,Instagram,Tier-2,45+,1,Pre-Update
2853,2024-01-11,Web,Instagram,Tier-3,18-24,1,Pre-Update
2854,2024-06-06,Android,Google Ads,Tier-3,25-34,6,Post-Update
2855,2024-04-30,Web,YouTube,Tier-2,18-24,4,Post-Update
2856,2024-06-25,iOS,YouTube,Tier-2,35-44,6,Post-Update
2857,2024-05-04,Web,Instagram,Tier-1,25-34,5,Post-Update
2858,2024-03-20,Web,Organic,Tier-1,25-34,3,Post-Update
2859,2024-06-26,Android,Organic,Tier-1,18-24,6,Post-Update
2860,2024-05-24,iOS,Instagram,Tier-3,18-24,5,Post-Update
2861,2024-05-23,Web,YouTube,Tier-2,18-24,5,Post-Update
2862,2024-02-24,Web,YouTube,Tier-1,25-34,2,Pre-Update
2863,2024-03-30,iOS,Google Ads,Tier-2,35-44,3,Post-Update
2864,2024-06-03,Android,YouTube,Tier-1,45+,6,Post-Update
2865,2024-02-15,Web,YouTube,Tier-3,25-34,2,Pre-Update
2866,2024-01-27,iOS,Organic,Tier-2,18-24,1,Pre-Update
2867,2024-05-29,iOS,Instagram,Tier-1,45+,5,Post-Update
2868,2024-01-24,iOS,Instagram,Tier-1,25-34,1,Pre-Update
2869,2024-06-29,Android,Google Ads,Tier-3,35-44,6,Post-Update
2870,2024-06-05,Web,YouTube,Tier-3,45+,6,Post-Update
2871,2024-05-28,Android,YouTube,Tier-2,18-24,5,Post-Update
2872,2024-01-30,iOS,Instagram,Tier-3,25-34,1,Pre-Update
2873,2024-02-04,Android,Google Ads,Tier-1,25-34,2,Pre-Update
2874,2024-03-04,Android,Google Ads,Tier-2,18-24,3,Pre-Update
2875,2024-04-09,Android,Google Ads,Tier-2,18-24,4,Post-Update
2876,2024-06-17,iOS,Google Ads,Tier-2,18-24,6,Post-Update
2877,2024-03-13,Android,YouTube,Tier-2,25-34,3,Pre-Update
2878,2024-05-16,Web,Instagram,Tier-3,45+,5,Post-Update
2879,2024-01-12,Android,Google Ads,Tier-2,25-34,1,Pre-Update
2880,2024-02-20,iOS,YouTube,Tier-1,35-44,2,Pre-Update
2881,2024-05-01,Android,Instagram,Tier-2,35-44,5,Post-Update
2882,2024-04-04,Android,Organic,Tier-1,45+,4,Post-Update
2883,2024-05-02,iOS,Google Ads,Tier-3,25-34,5,Post-Update
2884,2024-02-02,Web,Instagram,Tier-3,35-44,2,Pre-Update
2885,2024-03-06,Web,YouTube,Tier-3,25-34,3,Pre-Update
2886,2024-01-20,iOS,Google Ads,Tier-3,25-34,1,Pre-Update
2887,2024-02-24,iOS,Organic,Tier-2,18-24,2,Pre-Update
2888,2024-02-14,iOS,YouTube,Tier-1,18-24,2,Pre-Update
2889,2024-01-02,iOS,Instagram,Tier-2,18-24,1,Pre-Update
2890,2024-05-13,Android,Instagram,Tier-2,45+,5,Post-Update
2891,2024-02-02,Android,Google Ads,Tier-2,18-24,2,Pre-Update
2892,2024-06-13,Web,YouTube,Tier-3,18-24,6,Post-Update
2893,2024-01-30,Android,Google Ads,Tier-1,35-44,1,Pre-Update
2894,2024-04-14,iOS,Organic,Tier-1,25-34,4,Post-Update
2895,2024-01-03,Android,YouTube,Tier-3,18-24,1,Pre-Update
2896,2024-01-11,iOS,YouTube,Tier-1,25-34,1,Pre-Update
2897,2024-05-11,Android,YouTube,Tier-3,35-44,5,Post-Update
2898,2024-04-19,iOS,Google Ads,Tier-3,35-44,4,Post-Update
2899,2024-01-27,Web,Instagram,Tier-3,25-34,1,Pre-Update
2900,2024-02-21,Android,YouTube,Tier-2,25-34,2,Pre-Update
2901,2024-05-21,Web,Instagram,Tier-3,25-34,5,Post-Update
2902,2024-02-05,Android,Google Ads,Tier-3,25-34,2,Pre-Update
2903,2024-05-27,Android,YouTube,Tier-2,35-44,5,Post-Update
2904,2024-02-10,Android,Instagram,Tier-3,35-44,2,Pre-Update
2905,2024-05-27,Android,YouTube,Tier-2,45+,5,Post-Update
2906,2024-06-13,iOS,Google Ads,Tier-1,18-24,6,Post-Update
2907,2024-04-02,Web,Google Ads,Tier-3,25-34,4,Post-Update
2908,2024-03-05,Android,YouTube,Tier-3,18-24,3,Pre-Update
2909,2024-06-27,iOS,Instagram,Tier-3,35-44,6,Post-Update
2910,2024-01-07,iOS,YouTube,Tier-3,25-34,1,Pre-Update
2911,2024-03-06,Android,Instagram,Tier-2,35-44,3,Pre-Update
2912,2024-06-04,iOS,YouTube,Tier-1,45+,6,Post-Update
2913,2024-06-24,iOS,Organic,Tier-1,18-24,6,Post-Update
2914,2024-05-23,iOS,YouTube,Tier-3,25-34,5,Post-Update
2915,2024-01-11,iOS,Instagram,Tier-1,25-34,1,Pre-Update
2916,2024-05-22,Web,YouTube,Tier-3,25-34,5,Post-Update
2917,2024-01-15,iOS,Organic,Tier-1,25-34,1,Pre-Update
2918,2024-05-22,iOS,Google Ads,Tier-1,25-34,5,Post-Update
2919,2024-06-16,Web,Google Ads,Tier-2,35-44,6,Post-Update
2920,2024-03-26,iOS,Google Ads,Tier-2,18-24,3,Post-Update
2921,2024-04-05,Android,Instagram,Tier-2,18-24,4,Post-Update
2922,2024-06-17,Android,Organic,Tier-1,18-24,6,Post-Update
2923,2024-02-12,iOS,YouTube,Tier-3,25-34,2,Pre-Update
2924,2024-04-09,iOS,Instagram,Tier-2,25-34,4,Post-Update
2925,2024-06-17,iOS,Organic,Tier-3,18-24,6,Post-Update
2926,2024-03-19,Web,Organic,Tier-2,25-34,3,Post-Update
2927,2024-04-10,Web,Instagram,Tier-2,18-24,4,Post-Update
2928,2024-01-12,iOS,Instagram,Tier-1,35-44,1,Pre-Update
2929,2024-02-05,Android,Google Ads,Tier-1,25-34,2,Pre-Update
2930,2024-06-11,Android,YouTube,Tier-3,25-34,6,Post-Update
2931,2024-02-23,Android,Google Ads,Tier-2,25-34,2,Pre-Update
2932,2024-03-14,Android,YouTube,Tier-1,18-24,3,Pre-Update
2933,2024-01-06,Web,Instagram,Tier-2,18-24,1,Pre-Update
2934,2024-02-18,Web,Google Ads,Tier-1,18-24,2,Pre-Update
2935,2024-02-29,Android,YouTube,Tier-3,25-34,2,Pre-Update
2936,2024-01-27,iOS,YouTube,Tier-3,45+,1,Pre-Update
2937,2024-02-01,Web,Organic,Tier-1,35-44,2,Pre-Update
2938,2024-06-26,Web,Google Ads,Tier-1,45+,6,Post-Update
2939,2024-04-30,Android,Google Ads,Tier-2,18-24,4,Post-Update
2940,2024-02-06,Android,YouTube,Tier-1,25-34,2,Pre-Update
2941,2024-02-14,Web,YouTube,Tier-3,45+,2,Pre-Update
2942,2024-02-03,iOS,YouTube,Tier-1,45+,2,Pre-Update
2943,2024-01-22,iOS,Google Ads,Tier-3,18-24,1,Pre-Update
2944,2024-04-01,Web,Google Ads,Tier-2,18-24,4,Post-Update
2945,2024-05-12,Android,YouTube,Tier-2,25-34,5,Post-Update
2946,2024-04-26,Android,Organic,Tier-1,25-34,4,Post-Update
2947,2024-03-31,Android,Organic,Tier-1,45+,3,Post-Update
2948,2024-03-01,iOS,Google Ads,Tier-3,45+,3,Pre-Update
2949,2024-02-17,Web,Instagram,Tier-2,45+,2,Pre-Update
2950,2024-02-18,Web,Google Ads,Tier-1,18-24,2,Pre-Update
2951,2024-04-11,iOS,Instagram,Tier-2,25-34,4,Post-Update
2952,2024-03-23,Android,Google Ads,Tier-2,18-24,3,Post-Update
2953,2024-03-03,iOS,YouTube,Tier-1,25-34,3,Pre-Update
2954,2024-05-02,Android,Instagram,Tier-3,18-24,5,Post-Update
2955,2024-06-05,Android,Google Ads,Tier-1,45+,6,Post-Update
2956,2024-04-08,iOS,YouTube,Tier-2,35-44,4,Post-Update
2957,2024-03-08,iOS,Instagram,Tier-1,18-24,3,Pre-Update
2958,2024-05-19,Android,Google Ads,Tier-2,35-44,5,Post-Update
2959,2024-01-15,Web,YouTube,Tier-2,18-24,1,Pre-Update
2960,2024-03-13,iOS,Google Ads,Tier-3,18-24,3,Pre-Update
2961,2024-02-20,iOS,Google Ads,Tier-1,25-34,2,Pre-Update
2962,2024-02-03,Android,Google Ads,Tier-1,18-24,2,Pre-Update
2963,2024-03-13,Web,Instagram,Tier-3,18-24,3,Pre-Update
2964,2024-04-11,iOS,Organic,Tier-2,45+,4,Post-Update
2965,2024-03-06,Android,Instagram,Tier-3,25-34,3,Pre-Update
2966,2024-01-18,Android,Google Ads,Tier-2,18-24,1,Pre-Update
2967,2024-05-03,Web,YouTube,Tier-3,35-44,5,Post-Update
2968,2024-05-09,Android,YouTube,Tier-2,25-34,5,Post-Update
2969,2024-03-27,iOS,YouTube,Tier-1,35-44,3,Post-Update
2970,2024-01-24,Android,YouTube,Tier-3,25-34,1,Pre-Update
2971,2024-02-02,Android,YouTube,Tier-3,35-44,2,Pre-Update
2972,2024-06-08,iOS,Google Ads,Tier-3,25-34,6,Post-Update
2973,2024-06-15,Web,Instagram,Tier-2,45+,6,Post-Update
2974,2024-05-20,iOS,YouTube,Tier-1,45+,5,Post-Update
2975,2024-05-18,Android,Instagram,Tier-2,45+,5,Post-Update
2976,2024-06-04,Web,YouTube,Tier-2,25-34,6,Post-Update
2977,2024-04-22,iOS,Organic,Tier-2,18-24,4,Post-Update
2978,2024-02-15,iOS,YouTube,Tier-2,35-44,2,Pre-Update
2979,2024-01-26,Android,Organic,Tier-2,35-44,1,Pre-Update
2980,2024-05-17,iOS,YouTube,Tier-2,25-34,5,Post-Update
2981,2024-06-27,Android,Google Ads,Tier-3,45+,6,Post-Update
2982,2024-01-23,iOS,Instagram,Tier-3,35-44,1,Pre-Update
2983,2024-02-18,iOS,Instagram,Tier-3,25-34,2,Pre-Update
2984,2024-05-26,Android,Instagram,Tier-2,25-34,5,Post-Update
2985,2024-03-23,Android,Organic,Tier-1,45+,3,Post-Update
2986,2024-04-08,iOS,Organic,Tier-1,25-34,4,Post-Update
2987,2024-02-22,iOS,Instagram,Tier-2,45+,2,Pre-Update
2988,2024-05-13,iOS,YouTube,Tier-1,25-34,5,Post-Update
2989,2024-05-13,Android,Instagram,Tier-2,18-24,5,Post-Update
2990,2024-06-27,iOS,Google Ads,Tier-3,35-44,6,Post-Update
2991,2024-02-15,Web,Google Ads,Tier-1,25-34,2,Pre-Update
2992,2024-06-26,Android,Instagram,Tier-1,25-34,6,Post-Update
2993,2024-02-22,iOS,YouTube,Tier-1,25-34,2,Pre-Update
2994,2024-01-17,Web,Organic,Tier-2,25-34,1,Pre-Update
2995,2024-01-24,Web,YouTube,Tier-2,25-34,1,Pre-Update
2996,2024-05-29,Web,Organic,Tier-1,18-24,5,Post-Update
2997,2024-01-22,Web,Organic,Tier-1,25-34,1,Pre-Update
2998,2024-06-19,iOS,Organic,Tier-3,25-34,6,Post-Update
2999,2024-02-18,Android,Organic,Tier-2,35-44,2,Pre-Update
3000,2024-03-29,Android,Instagram,Tier-1,25-34,3,Post-Update
